CustomerID,Recency,Frequency,Monetary,AvgOrderValue,AvgItemsPerOrder,UniqueProducts,ActiveDays,PurchaseSpan,AvgDaysBetweenOrders,TopCountry,CustomerValueScore,LoyaltyScore,SpendIntensity,Cluster,SegmentName
15159,2,30,18641.010000000002,621.3670000000001,381.3666666666667,363,30,359,0.4936530324400564,United Kingdom,9620.305,10.0,51.78058333333334,2,💎 Premium Customers
15160,357,1,158.16,158.16,84.0,4,1,0,0.0,United Kingdom,53.379999999999995,0.002793296089385475,158.16,3,⚠️ At Risk Customers
15163,18,2,304.47,152.235,93.0,29,2,173,6.178571428571429,United Kingdom,170.435,0.10526315789473684,1.7498275862068966,0,🌱 Potential Customers
15164,69,3,824.58,274.86,117.0,79,3,270,2.69,United Kingdom,435.39000000000004,0.04285714285714286,3.0427306273062733,0,🌱 Potential Customers
15165,373,1,487.75,487.75,160.0,27,1,0,0.0,United Kingdom,216.575,0.00267379679144385,487.75,3,⚠️ At Risk Customers
15167,321,1,158.8,158.8,65.0,39,1,0,0.0,United Kingdom,57.300000000000004,0.003105590062111801,158.8,3,⚠️ At Risk Customers
15168,26,1,106.56,106.56,52.0,5,1,0,0.0,United Kingdom,60.68,0.037037037037037035,106.56,3,⚠️ At Risk Customers
15171,331,1,1289.5,1289.5,290.0,5,1,0,0.0,United Kingdom,621.65,0.0030120481927710845,1289.5,1,🏆 High Value Customers
15172,9,5,1624.05,324.81,322.2,106,5,227,2.073394495412844,United Kingdom,861.125,0.5,7.123026315789473,0,🌱 Potential Customers
15174,323,1,135.75,135.75,145.0,11,1,0,0.0,United Kingdom,45.574999999999996,0.0030864197530864196,135.75,3,⚠️ At Risk Customers
15175,72,1,224.14,224.14,454.0,23,1,0,0.0,United Kingdom,114.86999999999999,0.0136986301369863,224.14,3,⚠️ At Risk Customers
15178,260,1,40.5,40.5,30.0,3,1,0,0.0,United Kingdom,4.25,0.0038314176245210726,40.5,3,⚠️ At Risk Customers
15179,18,5,2206.95,441.39,387.6,91,5,300,3.260869565217391,United Kingdom,1151.675,0.2631578947368421,7.332059800664451,0,🌱 Potential Customers
15180,367,1,87.5,87.5,36.0,6,1,0,0.0,United Kingdom,17.049999999999997,0.002717391304347826,87.5,3,⚠️ At Risk Customers
15181,66,3,689.4799999999999,229.82666666666668,181.33333333333334,11,3,203,13.533333333333333,United Kingdom,368.13999999999993,0.04477611940298507,3.379803921568627,0,🌱 Potential Customers
15182,154,2,622.85,311.425,126.5,24,2,114,4.071428571428571,United Kingdom,316.02500000000003,0.012903225806451613,5.416086956521739,3,⚠️ At Risk Customers
15184,29,2,402.2,201.10000000000002,99.5,59,2,161,2.639344262295082,United Kingdom,218.2,0.06666666666666667,2.482716049382716,0,🌱 Potential Customers
15185,70,1,310.62,310.62,666.0,21,1,0,0.0,United Kingdom,158.31,0.014084507042253521,310.62,3,⚠️ At Risk Customers
15186,14,2,411.41,205.70499999999998,107.5,17,2,154,8.555555555555555,United Kingdom,224.305,0.13333333333333333,2.6542580645161293,0,🌱 Potential Customers
15187,2,16,4777.18,298.57375,117.9375,61,16,210,2.2666666666666666,United Kingdom,2548.3900000000003,5.333333333333333,22.640663507109007,2,💎 Premium Customers
15189,1,41,16225.39,395.74121951219513,149.97560975609755,80,41,331,1.4786729857819905,United Kingdom,8522.595,20.5,48.871656626506024,2,💎 Premium Customers
15192,120,3,1044.32,348.1066666666666,306.0,36,3,245,4.9,United Kingdom,540.16,0.024793388429752067,4.24520325203252,0,🌱 Potential Customers
15193,61,1,499.32,499.32,144.0,19,1,0,0.0,United Kingdom,253.55999999999997,0.016129032258064516,499.32,3,⚠️ At Risk Customers
15194,3,15,7616.53,507.76866666666666,380.2,209,15,365,1.161812297734628,United Kingdom,3957.9649999999997,3.75,20.8101912568306,2,💎 Premium Customers
15195,3,1,3861.0,3861.0,1404.0,1,1,0,0.0,United Kingdom,1940.2,0.25,3861.0,1,🏆 High Value Customers
15197,11,3,1079.6100000000001,359.87000000000006,156.33333333333334,30,3,347,11.161290322580646,United Kingdom,568.705,0.25,3.102327586206897,0,🌱 Potential Customers
15198,92,2,193.64,96.82,60.0,10,2,31,3.4444444444444446,United Kingdom,107.61999999999999,0.021505376344086023,6.05125,3,⚠️ At Risk Customers
15199,59,4,1268.7,317.17499999999995,99.0,5,4,249,20.583333333333332,United Kingdom,668.45,0.06666666666666667,5.0748,0,🌱 Potential Customers
15201,87,5,1236.54,247.308,242.0,35,5,160,2.338235294117647,United Kingdom,659.5699999999999,0.056818181818181816,7.680372670807453,0,🌱 Potential Customers
15203,26,6,1827.8,304.6333333333333,292.1666666666667,82,6,285,2.00709219858156,United Kingdom,971.3,0.2222222222222222,6.390909090909091,0,🌱 Potential Customers
15204,357,1,316.58,316.58,258.0,9,1,0,0.0,United Kingdom,132.58999999999997,0.002793296089385475,316.58,3,⚠️ At Risk Customers
15205,85,2,653.24,326.62,189.0,37,2,42,1.1666666666666667,United Kingdom,338.12,0.023255813953488372,15.191627906976745,3,⚠️ At Risk Customers
15206,10,4,420.29999999999995,105.075,40.5,3,4,265,33.125,United Kingdom,249.14999999999998,0.36363636363636365,1.5800751879699246,0,🌱 Potential Customers
15208,1,5,870.12,174.024,63.2,25,5,352,8.560975609756097,United Kingdom,484.96,2.5,2.464929178470255,0,🌱 Potential Customers
15210,225,1,331.18,331.18,228.0,20,1,0,0.0,United Kingdom,153.09,0.004424778761061947,331.18,3,⚠️ At Risk Customers
15211,60,2,894.4100000000001,447.20500000000004,120.0,52,2,304,5.96078431372549,United Kingdom,461.20500000000004,0.03278688524590164,2.9324918032786886,0,🌱 Potential Customers
15212,241,1,101.8,101.8,36.0,5,1,0,0.0,United Kingdom,36.8,0.004132231404958678,101.8,3,⚠️ At Risk Customers
15213,319,2,328.35,164.17499999999998,136.0,22,2,11,0.4782608695652174,United Kingdom,152.275,0.00625,27.3625,3,⚠️ At Risk Customers
15214,2,8,1661.44,207.68,156.75,109,8,241,2.18348623853211,United Kingdom,910.52,2.6666666666666665,6.865454545454545,0,🌱 Potential Customers
15215,47,3,734.94,244.98000000000002,75.0,33,3,49,1.4411764705882353,United Kingdom,392.77000000000004,0.0625,14.6988,3,⚠️ At Risk Customers
15216,88,1,96.6,96.6,28.0,2,1,0,0.0,United Kingdom,49.5,0.011235955056179775,96.6,3,⚠️ At Risk Customers
15218,11,11,5756.89,523.3536363636363,302.6363636363636,77,11,308,1.8484848484848484,United Kingdom,2987.3450000000003,0.9166666666666666,18.630711974110035,0,🌱 Potential Customers
15219,176,1,305.75,305.75,45.0,9,1,0,0.0,United Kingdom,145.275,0.005649717514124294,305.75,3,⚠️ At Risk Customers
15220,52,6,1778.96,296.49333333333334,232.16666666666666,110,6,229,1.9482758620689655,United Kingdom,944.28,0.11320754716981132,7.734608695652174,0,🌱 Potential Customers
15221,366,1,403.25,403.25,43.0,5,1,0,0.0,United Kingdom,175.025,0.0027247956403269754,403.25,3,⚠️ At Risk Customers
15222,319,1,585.0,585.0,440.0,5,1,0,0.0,United Kingdom,270.6,0.003125,585.0,3,⚠️ At Risk Customers
15223,226,2,755.75,377.875,106.5,14,2,23,1.2105263157894737,United Kingdom,375.275,0.00881057268722467,31.489583333333332,3,⚠️ At Risk Customers
15224,358,2,322.08,161.04000000000002,76.0,13,2,4,0.3076923076923077,United Kingdom,145.23999999999998,0.005571030640668524,64.416,3,⚠️ At Risk Customers
15225,234,1,409.40000000000003,409.40000000000003,226.0,23,1,0,0.0,United Kingdom,191.3,0.00425531914893617,409.40000000000003,3,⚠️ At Risk Customers
15226,311,1,154.41,154.41,71.0,8,1,0,0.0,United Kingdom,56.105,0.003205128205128205,154.41,3,⚠️ At Risk Customers
15227,37,5,1219.4,243.88000000000002,150.0,43,5,280,4.894736842105263,United Kingdom,656.0,0.13157894736842105,4.339501779359431,0,🌱 Potential Customers
15228,66,4,3386.71,846.6775,563.75,110,4,228,1.8306451612903225,United Kingdom,1726.755,0.05970149253731343,14.789126637554585,0,🌱 Potential Customers
15230,239,2,429.6,214.8,175.5,23,2,1,0.045454545454545456,United Kingdom,210.9,0.008333333333333333,214.8,3,⚠️ At Risk Customers
15232,113,2,612.06,306.03,343.0,26,2,27,0.9,United Kingdom,314.72999999999996,0.017543859649122806,21.85928571428571,3,⚠️ At Risk Customers
15234,277,1,197.0,197.0,196.0,14,1,0,0.0,United Kingdom,80.8,0.0035971223021582736,197.0,3,⚠️ At Risk Customers
15235,218,12,2247.51,187.29250000000002,110.33333333333333,132,11,155,1.0633802816901408,United Kingdom,1221.9550000000002,0.0502283105022831,14.407115384615386,0,🌱 Potential Customers
15236,299,1,321.05,321.05,269.0,15,1,0,0.0,United Kingdom,140.625,0.0033333333333333335,321.05,3,⚠️ At Risk Customers
15237,2,4,1412.32,353.08000000000004,267.75,94,4,225,2.2857142857142856,United Kingdom,745.9599999999999,1.3333333333333333,6.249203539823008,0,🌱 Potential Customers
15238,29,3,1071.99,357.33,230.66666666666666,49,3,154,3.122448979591837,United Kingdom,563.095,0.1,6.916064516129032,0,🌱 Potential Customers
15239,10,2,780.59,390.295,297.0,48,2,68,1.4166666666666667,United Kingdom,409.295,0.18181818181818182,11.312898550724638,3,⚠️ At Risk Customers
15240,45,5,1706.57,341.31399999999996,273.8,58,5,267,3.4545454545454546,United Kingdom,898.785,0.10869565217391304,6.367798507462687,0,🌱 Potential Customers
15241,67,8,1756.44,219.555,227.25,82,8,216,1.9541284403669725,United Kingdom,951.52,0.11764705882352941,8.094193548387096,0,🌱 Potential Customers
15243,74,1,316.68,316.68,185.0,22,1,0,0.0,United Kingdom,160.94,0.013333333333333334,316.68,3,⚠️ At Risk Customers
15244,65,2,631.57,315.78499999999997,202.5,31,2,182,5.515151515151516,United Kingdom,329.285,0.030303030303030304,3.45120218579235,0,🌱 Potential Customers
15245,134,3,2515.84,838.6133333333333,594.6666666666666,55,3,127,1.4318181818181819,United Kingdom,1274.52,0.022222222222222223,19.655,0,🌱 Potential Customers
15246,238,2,514.15,257.07500000000005,123.5,32,2,120,3.75,United Kingdom,253.27499999999998,0.008368200836820083,4.249173553719008,3,⚠️ At Risk Customers
15247,122,1,356.0,356.0,160.0,6,1,0,0.0,United Kingdom,175.8,0.008130081300813009,356.0,3,⚠️ At Risk Customers
15249,32,13,6688.46,514.496923076923,275.15384615384613,211,13,224,0.6303724928366762,United Kingdom,3471.03,0.3939393939393939,29.726488888888888,0,🌱 Potential Customers
15251,9,11,10484.99,953.180909090909,561.0,97,11,232,2.0727272727272728,United Kingdom,5351.595,1.1,44.99995708154506,2,💎 Premium Customers
15252,36,2,740.78,370.39,261.0,44,2,146,3.395348837209302,United Kingdom,386.78999999999996,0.05405405405405406,5.039319727891156,0,🌱 Potential Customers
15253,16,5,918.1999999999999,183.64,173.2,52,4,153,2.9423076923076925,United Kingdom,507.49999999999994,0.23529411764705882,5.962337662337662,0,🌱 Potential Customers
15254,127,1,300.36,300.36,275.0,18,1,0,0.0,United Kingdom,147.48000000000002,0.0078125,300.36,3,⚠️ At Risk Customers
15255,67,1,890.85,890.85,489.0,47,1,0,0.0,United Kingdom,448.725,0.014705882352941176,890.85,1,🏆 High Value Customers
15256,149,1,98.45,98.45,55.0,6,1,0,0.0,United Kingdom,44.325,0.006666666666666667,98.45,3,⚠️ At Risk Customers
15257,283,1,317.15,317.15,46.0,7,1,0,0.0,United Kingdom,140.27499999999998,0.0035211267605633804,317.15,3,⚠️ At Risk Customers
15258,169,2,623.16,311.58000000000004,71.0,32,2,48,1.4545454545454546,United Kingdom,314.68,0.011764705882352941,12.717551020408163,3,⚠️ At Risk Customers
15260,100,7,1810.77,258.68142857142857,126.42857142857143,62,6,272,3.539473684210526,United Kingdom,965.385,0.0594059405940594,6.632857142857143,0,🌱 Potential Customers
15261,135,1,254.82,254.82,270.0,19,1,0,0.0,United Kingdom,123.91,0.007352941176470588,254.82,3,⚠️ At Risk Customers
15262,324,1,178.95000000000002,178.95000000000002,73.0,10,1,0,0.0,United Kingdom,67.07500000000002,0.003076923076923077,178.95000000000002,3,⚠️ At Risk Customers
15263,107,1,156.51,156.51,89.0,12,1,0,0.0,United Kingdom,77.55499999999999,0.009259259259259259,156.51,3,⚠️ At Risk Customers
15264,64,1,393.74,393.74,265.0,23,1,0,0.0,United Kingdom,200.47,0.015384615384615385,393.74,3,⚠️ At Risk Customers
15265,151,2,1506.1200000000001,753.06,306.0,76,2,84,1.037037037037037,United Kingdom,757.96,0.013157894736842105,17.719058823529412,3,⚠️ At Risk Customers
15266,338,1,119.3,119.3,18.0,6,1,0,0.0,United Kingdom,35.85,0.0029498525073746312,119.3,3,⚠️ At Risk Customers
15267,22,5,1717.36,343.472,188.8,8,5,160,15.9,United Kingdom,906.4799999999999,0.21739130434782608,10.666832298136645,0,🌱 Potential Customers
15269,24,1,408.8,408.8,26.0,2,1,0,0.0,United Kingdom,212.0,0.04,408.8,3,⚠️ At Risk Customers
15270,16,7,2379.49,339.9271428571428,217.28571428571428,22,7,294,7.3,United Kingdom,1258.145,0.4117647058823529,8.066067796610168,0,🌱 Potential Customers
15271,7,15,2493.34,166.22266666666667,83.4,184,15,358,1.3307984790874525,United Kingdom,1395.97,1.875,6.9452367688022285,0,🌱 Potential Customers
15272,57,2,721.94,360.97,155.0,63,2,28,0.45161290322580644,United Kingdom,375.27000000000004,0.034482758620689655,24.89448275862069,3,⚠️ At Risk Customers
15274,4,2,716.57,358.285,309.5,44,2,14,0.30434782608695654,United Kingdom,377.88500000000005,0.4,47.77133333333334,3,⚠️ At Risk Customers
15275,38,1,615.14,615.14,498.0,41,1,0,0.0,United Kingdom,313.77,0.02564102564102564,615.14,1,🏆 High Value Customers
15276,66,1,128.63,128.63,61.0,49,1,0,0.0,United Kingdom,67.715,0.014925373134328358,128.63,3,⚠️ At Risk Customers
15277,47,1,255.89999999999998,255.89999999999998,205.0,12,1,0,0.0,United Kingdom,133.25,0.020833333333333332,255.89999999999998,3,⚠️ At Risk Customers
15279,355,1,290.51,290.51,189.0,19,1,0,0.0,United Kingdom,119.755,0.0028089887640449437,290.51,3,⚠️ At Risk Customers
15280,172,1,113.12,113.12,154.0,16,1,0,0.0,United Kingdom,49.36,0.005780346820809248,113.12,3,⚠️ At Risk Customers
15281,59,9,2332.15,259.1277777777778,134.55555555555554,121,9,274,1.9492753623188406,United Kingdom,1250.175,0.15,8.480545454545455,0,🌱 Potential Customers
15286,50,1,240.55,240.55,55.0,3,1,0,0.0,United Kingdom,125.275,0.0196078431372549,240.55,3,⚠️ At Risk Customers
15287,22,2,486.69,243.34500000000003,216.5,17,2,48,2.526315789473684,United Kingdom,261.14500000000004,0.08695652173913043,9.932448979591836,3,⚠️ At Risk Customers
15288,43,5,2306.52,461.304,155.0,80,5,322,3.67816091954023,United Kingdom,1198.96,0.11363636363636363,7.140928792569659,0,🌱 Potential Customers
15289,29,3,939.78,313.26,336.0,43,3,220,3.8421052631578947,United Kingdom,496.99,0.1,4.252398190045248,0,🌱 Potential Customers
15290,5,18,7943.22,441.29,250.05555555555554,93,18,354,1.7044334975369457,United Kingdom,4151.110000000001,3.0,22.375267605633802,2,💎 Premium Customers
15291,26,15,4668.3,311.22,140.2,62,15,348,3.3529411764705883,United Kingdom,2481.55,0.5555555555555556,13.37621776504298,0,🌱 Potential Customers
15292,201,1,178.39,178.39,55.0,24,1,0,0.0,United Kingdom,79.095,0.0049504950495049506,178.39,3,⚠️ At Risk Customers
15296,51,6,3672.86,612.1433333333333,294.3333333333333,137,6,275,1.4145077720207253,United Kingdom,1891.3300000000002,0.11538461538461539,13.307463768115943,0,🌱 Potential Customers
15297,10,3,641.94,213.98000000000002,97.33333333333333,30,3,53,1.394736842105263,United Kingdom,349.97,0.2727272727272727,11.887777777777778,3,⚠️ At Risk Customers
15298,2,12,4799.9,399.9916666666666,259.6666666666667,115,12,364,1.8848167539267016,United Kingdom,2519.75,4.0,13.150410958904109,2,💎 Premium Customers
15299,67,7,4507.01,643.8585714285715,421.14285714285717,7,7,304,50.5,United Kingdom,2316.8050000000003,0.10294117647058823,14.777081967213116,0,🌱 Potential Customers
15300,64,1,496.44,496.44,292.0,28,1,0,0.0,United Kingdom,251.82000000000002,0.015384615384615385,496.44,3,⚠️ At Risk Customers
15301,51,12,5049.95,420.82916666666665,229.25,167,12,317,1.2987551867219918,United Kingdom,2639.875,0.23076923076923078,15.880345911949686,0,🌱 Potential Customers
15303,290,1,574.02,574.02,248.0,31,1,0,0.0,United Kingdom,268.01,0.003436426116838488,574.02,3,⚠️ At Risk Customers
15304,61,8,694.4000000000001,86.8,13.0,8,8,307,13.863636363636363,United Kingdom,421.1,0.12903225806451613,2.254545454545455,0,🌱 Potential Customers
15306,64,3,1174.35,391.45,270.0,57,3,83,1.456140350877193,United Kingdom,610.775,0.046153846153846156,13.980357142857141,3,⚠️ At Risk Customers
15307,96,1,205.3,205.3,37.0,12,1,0,0.0,United Kingdom,103.05000000000001,0.010309278350515464,205.3,3,⚠️ At Risk Customers
15308,274,1,310.47,310.47,175.0,19,1,0,0.0,United Kingdom,137.835,0.0036363636363636364,310.47,3,⚠️ At Risk Customers
15311,1,91,60632.75,666.2939560439561,419.1978021978022,567,91,373,0.1365750528541226,United Kingdom,31226.275,45.5,162.11965240641712,2,💎 Premium Customers
15312,75,4,924.85,231.2125,129.0,42,4,279,6.021739130434782,United Kingdom,494.925,0.05263157894736842,3.3030357142857145,0,🌱 Potential Customers
15313,110,1,52.0,52.0,25.0,1,1,0,0.0,United Kingdom,25.0,0.009009009009009009,52.0,3,⚠️ At Risk Customers
15314,199,1,327.97,327.97,313.0,24,1,0,0.0,United Kingdom,154.085,0.005,327.97,3,⚠️ At Risk Customers
15315,64,2,570.5,285.25,431.0,35,2,51,1.4166666666666667,United Kingdom,298.85,0.03076923076923077,10.971153846153847,3,⚠️ At Risk Customers
15316,327,1,165.0,165.0,100.0,1,1,0,0.0,United Kingdom,59.8,0.003048780487804878,165.0,3,⚠️ At Risk Customers
15318,4,1,312.62,312.62,642.0,33,1,0,0.0,United Kingdom,165.91,0.2,312.62,3,⚠️ At Risk Customers
15319,284,1,204.5,204.5,175.0,16,1,0,0.0,United Kingdom,83.85,0.0035087719298245615,204.5,3,⚠️ At Risk Customers
15320,44,1,267.13,267.13,326.0,36,1,0,0.0,United Kingdom,139.165,0.022222222222222223,267.13,3,⚠️ At Risk Customers
15321,71,3,2748.31,916.1033333333334,393.6666666666667,83,3,220,2.3404255319148937,United Kingdom,1397.055,0.041666666666666664,12.43579185520362,0,🌱 Potential Customers
15322,86,1,679.68,679.68,416.0,42,1,0,0.0,United Kingdom,341.23999999999995,0.011494252873563218,679.68,1,🏆 High Value Customers
15325,104,1,161.74,161.74,231.0,47,1,0,0.0,United Kingdom,80.47,0.009523809523809525,161.74,3,⚠️ At Risk Customers
15326,334,1,311.71,311.71,386.0,29,1,0,0.0,United Kingdom,132.45499999999998,0.0029850746268656717,311.71,3,⚠️ At Risk Customers
15327,53,1,208.75,208.75,116.0,10,1,0,0.0,United Kingdom,109.075,0.018518518518518517,208.75,3,⚠️ At Risk Customers
15329,39,3,1049.7,349.90000000000003,162.0,51,3,132,2.357142857142857,United Kingdom,550.95,0.075,7.892481203007519,0,🌱 Potential Customers
15330,32,2,714.96,357.48,656.0,10,2,28,2.3333333333333335,United Kingdom,374.28000000000003,0.06060606060606061,24.653793103448276,3,⚠️ At Risk Customers
15332,366,4,1661.06,415.265,163.0,29,4,3,0.08823529411764706,Lithuania,833.93,0.010899182561307902,415.265,3,⚠️ At Risk Customers
15333,208,1,1028.56,1028.56,344.0,16,1,0,0.0,United Kingdom,503.47999999999996,0.004784688995215311,1028.56,1,🏆 High Value Customers
15334,157,3,350.82,116.94,91.0,67,3,16,0.16494845360824742,United Kingdom,189.71,0.0189873417721519,20.636470588235294,3,⚠️ At Risk Customers
15335,54,1,170.22,170.22,79.0,34,1,0,0.0,United Kingdom,89.71,0.01818181818181818,170.22,3,⚠️ At Risk Customers
15339,66,2,574.07,287.03499999999997,208.0,77,2,251,2.9529411764705884,United Kingdom,300.435,0.029850746268656716,2.278055555555556,0,🌱 Potential Customers
15341,81,1,2020.52,2020.52,812.0,17,1,0,0.0,United Kingdom,1012.16,0.012195121951219513,2020.52,1,🏆 High Value Customers
15342,130,1,406.09,406.09,283.0,24,1,0,0.0,United Kingdom,200.045,0.007633587786259542,406.09,3,⚠️ At Risk Customers
15343,87,1,364.5,364.5,84.0,21,1,0,0.0,United Kingdom,183.55,0.011363636363636364,364.5,3,⚠️ At Risk Customers
15344,1,3,563.94,187.98,38.666666666666664,21,3,73,2.92,United Kingdom,311.87,1.5,7.620810810810812,3,⚠️ At Risk Customers
15345,46,1,393.54,393.54,81.0,20,1,0,0.0,United Kingdom,202.17000000000002,0.02127659574468085,393.54,3,⚠️ At Risk Customers
15346,333,1,252.42000000000002,252.42000000000002,144.0,17,1,0,0.0,United Kingdom,102.91,0.0029940119760479044,252.42000000000002,3,⚠️ At Risk Customers
15347,366,1,201.60000000000002,201.60000000000002,130.0,5,1,0,0.0,United Kingdom,74.20000000000002,0.0027247956403269754,201.60000000000002,3,⚠️ At Risk Customers
15348,72,1,158.04,158.04,84.0,9,1,0,0.0,United Kingdom,81.82,0.0136986301369863,158.04,3,⚠️ At Risk Customers
15349,158,2,463.90999999999997,231.95499999999998,160.5,65,2,29,0.4142857142857143,United Kingdom,236.15499999999997,0.012578616352201259,15.463666666666665,3,⚠️ At Risk Customers
15350,373,1,115.65,115.65,51.0,5,1,0,0.0,United Kingdom,30.525,0.00267379679144385,115.65,3,⚠️ At Risk Customers
15351,12,7,1934.66,276.38,106.0,157,7,357,1.6192660550458715,United Kingdom,1036.1299999999999,0.5384615384615384,5.404078212290503,0,🌱 Potential Customers
15353,255,2,770.12,385.06,170.5,59,2,113,1.8833333333333333,United Kingdom,379.56,0.0078125,6.755438596491228,3,⚠️ At Risk Customers
15355,29,2,277.05,138.525,22.5,9,2,23,1.7692307692307692,United Kingdom,155.625,0.06666666666666667,11.543750000000001,3,⚠️ At Risk Customers
15356,31,10,2718.03,271.803,164.3,215,10,336,0.6686746987951807,United Kingdom,1455.9150000000002,0.3125,8.065370919881307,0,🌱 Potential Customers
15358,5,22,8347.2,379.41818181818184,320.45454545454544,292,21,360,0.6472727272727272,United Kingdom,4393.1,3.5,23.122437673130197,2,💎 Premium Customers
15360,40,1,427.93,427.93,223.0,13,1,0,0.0,United Kingdom,219.965,0.024390243902439025,427.93,3,⚠️ At Risk Customers
15361,362,1,418.92,418.92,336.0,7,1,0,0.0,United Kingdom,183.26,0.0027548209366391185,418.92,3,⚠️ At Risk Customers
15363,373,1,326.0,326.0,144.0,16,1,0,0.0,United Kingdom,135.7,0.00267379679144385,326.0,3,⚠️ At Risk Customers
15364,96,2,913.19,456.595,246.5,29,2,158,5.642857142857143,United Kingdom,466.995,0.020618556701030927,5.743333333333334,0,🌱 Potential Customers
15365,26,7,2314.32,330.6171428571429,154.85714285714286,65,7,289,2.5486725663716814,United Kingdom,1224.5600000000002,0.25925925925925924,7.980413793103449,0,🌱 Potential Customers
15366,75,2,602.51,301.255,310.5,37,2,282,6.558139534883721,United Kingdom,313.755,0.02631578947368421,2.1290106007067138,0,🌱 Potential Customers
15367,57,4,1877.59,469.39750000000004,264.25,91,4,218,2.3085106382978724,United Kingdom,973.0949999999999,0.06896551724137931,8.573470319634703,0,🌱 Potential Customers
15368,21,1,446.94000000000005,446.94000000000005,230.0,4,1,0,0.0,United Kingdom,231.37000000000003,0.045454545454545456,446.94000000000005,3,⚠️ At Risk Customers
15370,41,7,2386.05,340.86428571428576,118.57142857142857,65,7,291,3.10752688172043,United Kingdom,1258.9250000000002,0.16666666666666666,8.17140410958904,0,🌱 Potential Customers
15372,137,1,2007.3999999999999,2007.3999999999999,2924.0,27,1,0,0.0,United Kingdom,999.9999999999999,0.007246376811594203,2007.3999999999999,1,🏆 High Value Customers
15373,8,12,2415.91,201.32583333333332,41.666666666666664,74,12,363,2.7404580152671754,United Kingdom,1327.155,1.3333333333333333,6.6371153846153845,0,🌱 Potential Customers
15374,129,1,168.0,168.0,126.0,3,1,0,0.0,United Kingdom,81.1,0.007692307692307693,168.0,3,⚠️ At Risk Customers
15376,40,3,1221.56,407.18666666666667,205.0,100,3,182,1.5739130434782609,United Kingdom,636.78,0.07317073170731707,6.675191256830601,0,🌱 Potential Customers
15379,169,7,3703.29,529.0414285714286,329.2857142857143,145,7,189,0.9585492227979274,United Kingdom,1904.745,0.041176470588235294,19.491,0,🌱 Potential Customers
15380,9,5,1690.2600000000002,338.052,75.2,22,5,356,10.142857142857142,United Kingdom,894.2300000000001,0.5,4.734621848739496,0,🌱 Potential Customers
15381,214,2,596.85,298.42499999999995,85.5,8,2,54,7.714285714285714,United Kingdom,297.02500000000003,0.009302325581395349,10.851818181818182,3,⚠️ At Risk Customers
15382,15,6,5955.71,992.6183333333333,668.6666666666666,193,6,280,0.9269102990033222,United Kingdom,3036.355,0.375,21.194697508896798,0,🌱 Potential Customers
15384,170,2,642.41,321.205,298.0,34,2,189,4.725,United Kingdom,324.205,0.011695906432748537,3.3811052631578944,3,⚠️ At Risk Customers
15385,40,1,316.88,316.88,161.0,12,1,0,0.0,United Kingdom,164.44,0.024390243902439025,316.88,3,⚠️ At Risk Customers
15386,186,1,394.14,394.14,446.0,31,1,0,0.0,United Kingdom,188.47,0.0053475935828877,394.14,3,⚠️ At Risk Customers
15388,270,1,140.54,140.54,88.0,10,1,0,0.0,Canada,53.269999999999996,0.0036900369003690036,140.54,3,⚠️ At Risk Customers
15389,172,1,500.0,500.0,400.0,1,1,0,0.0,United Kingdom,242.8,0.005780346820809248,500.0,3,⚠️ At Risk Customers
15392,5,4,1535.53,383.8825,319.25,74,4,355,4.265060240963855,United Kingdom,807.265,0.6666666666666666,4.313286516853933,0,🌱 Potential Customers
15393,16,2,231.86,115.93,75.0,10,2,264,24.0,United Kingdom,134.33,0.11764705882352941,0.8749433962264151,0,🌱 Potential Customers
15394,10,4,2183.54,545.885,227.5,54,4,348,4.142857142857143,United Kingdom,1130.77,0.36363636363636365,6.256561604584527,0,🌱 Potential Customers
15395,326,1,107.45,107.45,17.0,7,1,0,0.0,United Kingdom,31.125,0.0030581039755351682,107.45,3,⚠️ At Risk Customers
15396,113,1,288.18,288.18,122.0,14,1,0,0.0,United Kingdom,142.79,0.008771929824561403,288.18,3,⚠️ At Risk Customers
15397,290,1,94.0,94.0,20.0,6,1,0,0.0,United Kingdom,28.0,0.003436426116838488,94.0,3,⚠️ At Risk Customers
15398,16,2,1345.53,672.7650000000001,384.5,60,2,62,0.8611111111111112,United Kingdom,691.165,0.11764705882352941,21.357619047619046,0,🌱 Potential Customers
15399,1,3,815.77,271.92333333333335,203.66666666666666,45,3,77,1.5510204081632653,United Kingdom,437.78499999999997,1.5,10.458589743589743,0,🌱 Potential Customers
15400,92,5,716.2,143.24,78.0,10,5,186,16.818181818181817,United Kingdom,398.90000000000003,0.053763440860215055,3.8299465240641712,0,🌱 Potential Customers
15402,149,2,626.77,313.385,347.0,35,2,47,1.146341463414634,United Kingdom,318.485,0.013333333333333334,13.057708333333332,3,⚠️ At Risk Customers
15405,189,1,349.1,349.1,193.0,8,1,0,0.0,United Kingdom,165.65,0.005263157894736842,349.1,3,⚠️ At Risk Customers
15406,31,2,510.71000000000004,255.35500000000002,127.0,51,3,269,5.173076923076923,United Kingdom,272.255,0.09375,1.8915185185185186,0,🌱 Potential Customers
15407,34,4,1046.74,261.685,138.0,142,4,271,1.8435374149659864,United Kingdom,559.97,0.11428571428571428,3.8483088235294116,0,🌱 Potential Customers
